,atr
748069,0.9154739357990772
748070,0.8323791486392619
748071,0.7659033189114095
748072,0.9127226551291276
748073,0.8301781241033022
748074,0.7641424992826418
748075,1.0113139994261133
748076,0.9090511995408906
748077,0.7272409596327125
748078,0.78179276770617
748079,0.725434214164936
748080,0.6803473713319488
748081,0.744277897065559
748082,0.6954223176524472
748083,0.7563378541219578
748084,0.9050702832975663
748085,0.724056226638053
748086,0.5792449813104424
748087,0.46339598504835394
748088,0.37071678803868313
748089,0.2965734304309465
748090,0.3372587443447572
748091,0.36980699547580576
748092,0.3958455963806446
748093,0.3166764771045157
748094,0.35334118168361256
748095,0.38267294534689006
748096,0.406138356277512
748097,0.7249106850220096
748098,0.9799285480176078
748099,0.8839428384140863
748100,0.8071542707312691
748101,0.7457234165850153
748102,0.6965787332680122
748103,0.6572629866144097
748104,0.5258103892915278
748105,0.5206483114332222
748106,0.5165186491465777
748107,0.5132149193172622
748108,0.5105719354538097
748109,0.5084575483630478
748110,0.5067660386904382
748111,0.8054128309523506
748112,1.5443302647618804
748113,1.5354642118095043
748114,3.9283713694476035
748115,3.242697095558083
748116,2.5941576764464664
748117,2.075326141157173
748118,1.7602609129257385
748119,2.8082087303405907
748120,4.846566984272473
748121,6.977253587417978
748122,9.081802869934382
748123,8.765442295947505
748124,7.212353836758004
748125,7.7698830694064025
748126,9.515906455525123
748127,7.812725164420098
748128,6.650180131536078
748129,5.420144105228863
748130,4.43611528418309
748131,3.6488922273464723
748132,3.019113781877178
748133,3.6152910255017425
748134,3.092232820401394
748135,3.173786256321115
748136,3.3390290050568923
748137,2.771223204045514
748138,2.316978563236411
748139,1.9535828505891288
748140,1.662866280471303
748141,1.4302930243770424
748142,1.1442344195016338
748143,1.0153875356013071
748144,1.0123100284810458
748145,0.9098480227848367
748146,1.2278784182278693
748147,3.9823027345822952
748148,4.185842187665836
748149,4.048673750132669
748150,5.238939000106135
748151,5.991151200084908
748152,8.792920960067926
748153,11.134336768054341
748154,12.607469414443473
748155,10.385975531554779
748156,12.508780425243824
748157,10.107024340195059
748158,8.085619472156047
748159,10.568495577724837
748160,12.75479646217987
748161,12.403837169743896
748162,10.023069735795117
748163,8.218455788636094
748164,8.374764630908874
748165,8.6998117047271
748166,11.95984936378168
748167,11.867879491025345
748168,9.694303592820276
748169,7.855442874256221
748170,6.384354299404977
748171,5.2074834395239815
748172,4.265986751619185
748173,3.5127894012953482
748174,2.9102315210362786
748175,2.4281852168290228
748176,2.042548173463218
748177,1.7340385387705743
748178,5.78723083101646
748179,9.029784664813167
748180,7.823827731850534
748181,7.759062185480427
748182,6.307249748384342
748183,5.145799798707474
748184,4.116639838965979
748185,25.293311871172783
748186,20.634649496938227
748187,21.90771959755058
748188,22.726175678040466
748189,20.180940542432374
748190,21.3447524339459
748191,17.475801947156718
748192,19.580641557725375
748193,17.5645132461803
748194,15.45161059694424
748195,16.161288477555395
748196,15.329030782044317
748197,17.563224625635453
748198,14.050579700508361
748199,13.44046376040669
748200,14.552371008325352
748201,11.741896806660282
748202,9.393517445328225
748203,7.61481395626258
748204,6.191851165010064
748205,5.053480932008052
748206,4.3427847456064415
748207,3.9742277964851533
748208,3.5793822371881228
748209,3.063505789750498
748210,5.350804631800399
748211,4.280643705440319
748212,3.5245149643522553
748213,2.919611971481804
748214,2.4356895771854434
748215,2.0485516617483546
748216,1.6388413293986837
748217,4.011073063518947
748218,3.708858450815158
748219,3.0670867606521264
748220,2.453669408521701
748221,2.062935526817361
748222,12.450348421453889
748223,10.86027873716311
748224,12.088222989730488
748225,13.970578391784391
748226,14.476462713427514
748227,14.881170170742013
748228,12.00493613659361
748229,9.803948909274888
748230,7.943159127419911
748231,6.554527301935929
748232,5.443621841548743
748233,5.354897473238994
748234,7.483917978591196
748235,11.887134382872956
748236,14.609707506298367
748237,11.987766005038694
748238,10.790212804030954
748239,9.832170243224763
748240,7.86573619457981
748241,7.292588955663848
748242,5.934071164531078
748243,4.847256931624862
748244,7.57780554529989
748245,10.862244436239912
748246,8.88979554899193
748247,7.311836439193544
748248,6.0494691513548355
748249,7.539575321083868
748250,11.431660256867094
748251,9.345328205493676
748252,7.57626256439494
748253,6.1610100515159525
748254,5.828808041212762
748255,4.86304643297021
748256,4.690437146376167
748257,3.852349717100934
748258,3.1818797736807474
748259,2.545503818944598
748260,2.036403055155678
748261,1.7291224441245425
748262,1.483297955299634
748263,1.9866383642397072
748264,5.989310691391766
748265,12.091448553113413
748266,21.17315884249073
748267,32.93852707399258
748268,26.350821659194064
748269,31.280657327355254
748270,37.62452586188421
748271,47.59962068950737
748272,43.779696551605895
748273,35.123757241284714
748274,30.699005793027773
748275,26.25920463442222
748276,22.307363707537775
748277,17.94589096603022
748278,14.456712772824176
748279,11.565370218259341
748280,9.352296174607472
748281,7.581836939685978
748282,6.1654695517487825
748283,5.932375641399026
748284,8.24590051311922
748285,6.796720410495377
748286,5.537376328396301
748287,4.529901062717041
748288,3.723920850173633
748289,3.079136680138906
748290,2.763309344111125
748291,2.4106474752888998
748292,1.9285179802311199
748293,1.8428143841848956
748294,1.5742515073479164
748295,1.3594012058783331
748296,1.0875209647026665
748297,0.8700167717621332
748298,0.7960134174097065
748299,0.7368107339277652
748300,0.6894485871422121
748301,0.5515588697137697
748302,0.44124709577101573
748303,0.45299767661681256
748304,0.46239814129345
748305,0.46991851303476
748306,0.47593481042780805
748307,0.38074784834224645
748308,0.5045982786737971
748309,0.5036786229390378
748310,1.4029428983512302
748311,1.2223543186809842
748312,3.577883454944787
748313,3.0623067639558297
748314,2.449845411164664
748315,1.9598763289317311
748316,1.667901063145385
748317,1.434320850516308
748318,1.2474566804130465
748319,1.0979653443304371
748320,0.9783722754643497
748321,0.7826978203714797
748322,0.7261582562971838
748323,0.680926605037747
748324,0.8447412840301975
748325,0.775793027224158
748326,0.6206344217793264
748327,0.4965075374234611
748328,0.4972060299387689
748329,0.49776482395101507
748330,1.598211859160812
748331,1.4785694873286497
748332,1.2828555898629197
748333,1.3262844718903357
748334,1.1610275775122685
748335,1.0288220620098147
748336,0.8230576496078518
748337,0.7584461196862814
748338,0.9067568957490252
748339,0.8254055165992202
748340,0.8603244132793761
748341,0.788259530623501
748342,0.7306076244988008
748343,0.6844860995990406
748344,0.7475888796792325
748345,0.698071103743386
748346,2.458456882994709
748347,4.566765506395766
748348,3.753412405116613
748349,3.1027299240932904
748350,6.282183939274633
748351,5.825747151419707
748352,4.760597721135765
748353,4.608478176908612
748354,4.48678254152689
748355,3.789426033221512
748356,3.531540826577209
748357,2.9252326612617674
748358,2.540186129009414
748359,3.0321489032075313
748360,2.425719122566025
748361,2.04057529805282
748362,1.9324602384422558
748363,1.6459681907538048
748364,1.416774552603044
748365,1.2334196420824353
748366,1.0867357136659481
748367,0.9693885709327585
748368,3.6755108567462065
748369,5.840408685396965
748370,8.172326948317572
748371,9.237861558654057
748372,9.090289246923245
748373,9.572231397538596
748374,7.857785118030877
748375,6.4862280944247015
748376,5.288982475539761
748377,4.331185980431809
748378,3.4649487843454474
748379,7.771959027476358
748380,16.317567221981086
748381,16.25405377758487
748382,13.103243022067895
748383,14.382594417654314
748384,11.606075534123452
748385,9.284860427298762
748386,10.02788834183901
748387,10.122310673471208
